,Open,High,Low,Close,Volume
2009-12-16 16:00:00-05:00,2981.25,3053.25,2812.5,3037.5,89519
2009-12-17 16:00:00-05:00,3033.0,3033.0,2958.75,3001.5,6761
2009-12-18 16:00:00-05:00,3010.5,3057.75,2983.5,3037.5,10188
2009-12-21 16:00:00-05:00,3132.0,3132.0,3015.0,3062.25,7982
2009-12-22 16:00:00-05:00,3055.5,3062.25,2949.75,3037.5,5005
2009-12-23 16:00:00-05:00,3048.75,3048.75,3006.0,3037.5,2984
2009-12-24 13:00:00-05:00,3037.5,3039.75,3003.75,3033.0,968
2009-12-28 16:00:00-05:00,3030.75,3037.5,2970.0,3019.5,822
2009-12-29 16:00:00-05:00,3006.0,3051.0,2979.0,3051.0,4319
2009-12-30 16:00:00-05:00,3037.5,3195.0,3028.5,3123.0,10294
2009-12-31 16:00:00-05:00,3120.75,3145.5,3044.25,3114.0,3295
2010-01-04 16:00:00-05:00,3201.75,3262.5,3084.75,3217.5,5373
2010-01-05 16:00:00-05:00,3206.25,3444.75,3179.25,3386.25,5542
2010-01-06 16:00:00-05:00,3363.75,3453.75,3264.75,3334.5,4956
2010-01-07 16:00:00-05:00,3312.0,3408.75,3280.5,3408.75,2475
2010-01-08 16:00:00-05:00,3357.0,3485.25,3350.25,3471.75,2494
2010-01-11 16:00:00-05:00,3469.5,3615.75,3469.5,3534.75,2288
2010-01-12 16:00:00-05:00,3539.25,3539.25,3359.25,3384.0,878
2010-01-13 16:00:00-05:00,3354.75,3471.75,3330.0,3352.5,1578
2010-01-14 16:00:00-05:00,3318.75,3507.75,3309.75,3476.25,1505
2010-01-15 16:00:00-05:00,3494.25,3579.75,3381.75,3534.75,1189
2010-01-19 16:00:00-05:00,3541.5,3570.75,3489.75,3537.0,2172
2010-01-20 16:00:00-05:00,3476.25,3549.6,3420.0,3485.25,955
2010-01-21 16:00:00-05:00,3458.25,3543.75,3276.0,3377.25,2950
2010-01-22 16:00:00-05:00,3334.5,3422.25,3195.0,3361.5,5379
2010-01-25 16:00:00-05:00,3435.75,3435.75,3156.75,3307.5,2452
2010-01-26 16:00:00-05:00,3219.75,3352.5,3213.225,3303.0,1020
2010-01-27 16:00:00-05:00,3325.5,3325.5,3127.5,3251.25,1300
2010-01-28 16:00:00-05:00,3296.25,3363.75,3174.75,3235.5,620
2010-01-29 16:00:00-05:00,3026.25,3026.25,2666.25,2742.75,15757
2010-02-01 16:00:00-05:00,2731.5,2893.5,2700.0,2783.25,4505
2010-02-02 16:00:00-05:00,2799.0,2841.75,2781.0,2835.0,1622
2010-02-03 16:00:00-05:00,2830.5,2931.75,2700.0,2859.75,1515
2010-02-04 16:00:00-05:00,2805.75,2881.35,2794.5,2794.5,1191
2010-02-05 16:00:00-05:00,2790.0,2853.0,2711.25,2830.5,1733
2010-02-08 16:00:00-05:00,2830.5,2864.25,2758.5,2835.0,831
2010-02-09 16:00:00-05:00,2902.5,2902.5,2805.75,2841.75,970
2010-02-10 16:00:00-05:00,2862.0,2862.0,2773.6875,2841.75,1975
2010-02-11 16:00:00-05:00,2819.25,3008.2725,2819.25,2952.0,868
2010-02-12 16:00:00-05:00,2871.0,2925.0,2871.0,2925.0,562
2010-02-16 16:00:00-05:00,2970.0,2992.5,2871.0,2898.0,643
2010-02-17 16:00:00-05:00,2945.25,2945.25,2819.25,2900.25,809
2010-02-18 16:00:00-05:00,2880.0,2925.0,2828.25,2880.0,629
2010-02-19 16:00:00-05:00,2848.5,2925.0,2832.75,2891.25,883
2010-02-22 16:00:00-05:00,2889.0,2904.75,2835.0,2871.0,1488
2010-02-23 16:00:00-05:00,2873.25,2895.75,2839.5,2850.75,3258
2010-02-24 16:00:00-05:00,2875.5,2875.5,2791.125,2821.5,3976
2010-02-25 16:00:00-05:00,2796.75,2898.0,2778.75,2805.75,5367
2010-02-26 16:00:00-05:00,2778.75,2873.25,2767.5,2776.5,990
2010-03-01 16:00:00-05:00,2776.5,2943.0,2776.5,2927.25,1013
2010-03-02 16:00:00-05:00,2956.5,2965.5,2790.0,2934.0,1085
2010-03-03 16:00:00-05:00,2956.5,2983.5,2902.5,2974.5,1375
2010-03-04 16:00:00-05:00,2992.5,3071.25,2985.75,3060.0,500
2010-03-05 16:00:00-05:00,3055.5,3055.5,2891.25,2954.25,1329
2010-03-08 16:00:00-05:00,2963.25,3017.25,2902.5,2913.75,767
2010-03-09 16:00:00-05:00,2889.0,2936.25,2866.5,2891.25,453
2010-03-10 16:00:00-05:00,2909.25,2952.0,2895.75,2952.0,1432
2010-03-11 16:00:00-05:00,2958.75,3003.75,2951.9775,2958.75,1060
2010-03-12 16:00:00-05:00,2954.25,3003.75,2947.5,2981.25,1054
2010-03-15 16:00:00-04:00,2967.75,2994.75,2940.75,2958.75,370
2010-03-16 16:00:00-04:00,2981.25,3240.0,2967.75,3168.0,2396
2010-03-17 16:00:00-04:00,3179.25,3231.0,3060.0,3147.75,1317
2010-03-18 16:00:00-04:00,3138.75,3181.5,2945.25,3114.0,1478
2010-03-19 16:00:00-04:00,3132.0,3269.25,2947.5,3235.5,3583
2010-03-22 16:00:00-04:00,3217.5,3222.0,3129.75,3195.0,1239
2010-03-23 16:00:00-04:00,3186.0,3213.0,3120.75,3183.75,990
2010-03-24 16:00:00-04:00,3152.25,3152.25,3019.5,3116.25,1768
2010-03-25 16:00:00-04:00,3141.0,3150.0,3010.5,3051.0,914
2010-03-26 16:00:00-04:00,3044.25,3080.25,2972.25,3037.5,1526
2010-03-29 16:00:00-04:00,3033.0,3127.5,2956.5,3071.25,1612
2010-03-30 16:00:00-04:00,3116.25,3116.25,2963.25,3033.0,2635
2010-03-31 16:00:00-04:00,3033.0,3170.25,2992.5,3060.0,11298
2010-04-01 16:00:00-04:00,3066.75,3082.5,3037.5,3060.0,1008
2010-04-05 16:00:00-04:00,3087.0,3150.0,3073.5,3141.0,1152
2010-04-06 16:00:00-04:00,3132.0,3190.5,3096.0,3129.75,974
2010-04-07 16:00:00-04:00,3132.0,3159.0,3109.5,3138.75,817
2010-04-08 16:00:00-04:00,3120.75,3134.25,3060.0,3114.0,693
2010-04-09 16:00:00-04:00,3123.0,3199.5,3073.5,3118.5,1411
2010-04-12 16:00:00-04:00,3107.25,3127.5,3033.0,3042.0,992
