0.000000,0.435287,0.437783,0.436060,0.434198,0.449451
1.000000,0.438440,0.438209,0.436630,0.435054,0.447613
2.000000,0.441821,0.438631,0.437475,0.435906,0.448238
3.000000,0.445731,0.439105,0.438193,0.436726,0.448197
4.000000,0.448134,0.440200,0.438959,0.437315,0.447172
5.000000,0.447978,0.441633,0.439690,0.437874,0.448671
6.000000,0.448500,0.443470,0.440299,0.438523,0.450222
7.000000,0.449043,0.445432,0.441017,0.439108,0.450950
8.000000,0.449330,0.447530,0.441832,0.439547,0.449634
9.000000,0.449703,0.448919,0.442737,0.439919,0.449039
10.000000,0.450034,0.449006,0.443394,0.440376,0.450325
11.000000,0.450729,0.449615,0.443912,0.440958,0.453699
12.000000,0.450952,0.449997,0.444314,0.441649,0.452064
13.000000,0.451790,0.450560,0.444833,0.442316,0.453824
14.000000,0.453075,0.451389,0.445795,0.443103,0.455463
15.000000,0.453510,0.451772,0.446702,0.443718,0.452501
16.000000,0.453748,0.452239,0.447855,0.444279,0.454890
17.000000,0.454512,0.452732,0.449082,0.444922,0.455882
18.000000,0.454901,0.453346,0.450438,0.445670,0.455772
19.000000,0.454485,0.453780,0.451349,0.446418,0.453383
20.000000,0.454756,0.454133,0.451570,0.446974,0.453853
21.000000,0.455530,0.454639,0.452127,0.447488,0.458763
22.000000,0.454898,0.454705,0.452351,0.447778,0.452721
23.000000,0.455417,0.455159,0.452860,0.448275,0.458366
24.000000,0.456226,0.455356,0.453372,0.448982,0.457425
25.000000,0.457014,0.455885,0.453828,0.449763,0.457793
26.000000,0.457416,0.456473,0.454356,0.450728,0.460777
27.000000,0.459049,0.456974,0.454853,0.451713,0.460883
28.000000,0.459488,0.457453,0.455399,0.452776,0.460564
29.000000,0.460313,0.458269,0.456025,0.453656,0.461549
30.000000,0.461136,0.459075,0.456604,0.454071,0.461909
31.000000,0.461113,0.459265,0.456952,0.454506,0.460659
32.000000,0.461854,0.460452,0.457578,0.455051,0.464592
33.000000,0.461153,0.460321,0.457740,0.455347,0.457058
34.000000,0.459117,0.459715,0.457535,0.455487,0.451365
35.000000,0.457948,0.459542,0.457713,0.455733,0.456066
36.000000,0.456779,0.458946,0.457710,0.455886,0.454816
37.000000,0.454077,0.457966,0.457470,0.455891,0.451082
38.000000,0.454313,0.457733,0.457593,0.456177,0.458234
39.000000,0.455495,0.457306,0.457788,0.456452,0.457278
40.000000,0.455883,0.456916,0.457995,0.456708,0.458006
41.000000,0.456714,0.456747,0.458006,0.456883,0.458969
42.000000,0.459680,0.456878,0.458665,0.457345,0.465911
43.000000,0.461169,0.457741,0.459031,0.457740,0.465683
44.000000,0.463182,0.459339,0.459527,0.458136,0.467340
45.000000,0.465418,0.460650,0.460096,0.458692,0.469185
46.000000,0.467704,0.462209,0.460577,0.459209,0.470398
47.000000,0.468307,0.463993,0.460980,0.459644,0.468928
48.000000,0.468971,0.465070,0.461401,0.460085,0.469002
49.000000,0.469678,0.466430,0.461868,0.460668,0.470876
50.000000,0.469556,0.467487,0.462201,0.461159,0.468575
51.000000,0.468857,0.468280,0.462514,0.461431,0.466907
52.000000,0.468403,0.468355,0.462617,0.461895,0.466657
53.000000,0.468653,0.468812,0.463276,0.462291,0.470251
54.000000,0.467639,0.468658,0.463998,0.462571,0.465804
55.000000,0.467526,0.468541,0.464596,0.462911,0.468009
56.000000,0.467746,0.468302,0.465255,0.463152,0.468009
57.000000,0.468428,0.468416,0.466204,0.463458,0.470067
58.000000,0.468386,0.468519,0.466795,0.463774,0.470038
59.000000,0.469694,0.468666,0.467548,0.464134,0.472346
60.000000,0.469573,0.468549,0.468018,0.464317,0.467407
61.000000,0.469779,0.468763,0.468522,0.464597,0.469038
62.000000,0.468807,0.468618,0.468486,0.464617,0.465209
63.000000,0.467939,0.468162,0.468487,0.464905,0.465694
64.000000,0.466211,0.467952,0.468305,0.465316,0.463706
65.000000,0.465659,0.467616,0.468079,0.465603,0.464650
66.000000,0.465381,0.467580,0.467941,0.466030,0.467645
67.000000,0.467589,0.468198,0.468307,0.466869,0.476249
68.000000,0.469918,0.468928,0.468724,0.467506,0.477340
69.000000,0.472319,0.469265,0.468966,0.468120,0.475712
70.000000,0.472381,0.469020,0.468785,0.468352,0.464959
71.000000,0.473079,0.469230,0.468996,0.468758,0.471133
72.000000,0.470481,0.469035,0.468826,0.468669,0.463261
73.000000,0.466645,0.468282,0.468222,0.468419,0.458160
74.000000,0.464120,0.468219,0.468086,0.468277,0.463085
75.000000,0.464766,0.468574,0.468095,0.468244,0.468193
76.000000,0.465024,0.469051,0.468316,0.468311,0.472419
77.000000,0.467142,0.468812,0.468505,0.468475,0.473852
78.000000,0.470714,0.468680,0.468804,0.468709,0.476021
79.000000,0.472925,0.468522,0.468894,0.468818,0.474139
80.000000,0.475009,0.469888,0.469454,0.469153,0.478615
81.000000,0.476678,0.470851,0.470040,0.469614,0.480761
82.000000,0.477170,0.472156,0.470596,0.469936,0.476315
83.000000,0.478626,0.474670,0.471476,0.470371,0.483297
84.000000,0.481648,0.477286,0.472753,0.471153,0.489250
85.000000,0.484194,0.479602,0.474088,0.471931,0.491345
86.000000,0.486377,0.481527,0.475289,0.472719,0.491676
87.000000,0.489877,0.483524,0.476168,0.473511,0.493815
88.000000,0.491935,0.485280,0.476980,0.474296,0.493587
89.000000,0.493420,0.487534,0.478028,0.475107,0.496674
90.000000,0.494507,0.489351,0.479619,0.476086,0.496784
91.000000,0.496473,0.491425,0.481138,0.477168,0.501503
92.000000,0.498401,0.494139,0.483148,0.478443,0.503457
93.000000,0.500106,0.496020,0.485345,0.479657,0.502109
94.000000,0.502120,0.497770,0.487528,0.481092,0.506744
95.000000,0.504185,0.499346,0.489474,0.482507,0.507111
96.000000,0.505409,0.500941,0.491234,0.483840,0.507626
97.000000,0.505501,0.501951,0.492737,0.484762,0.503914
98.000000,0.505353,0.502729,0.494005,0.485563,0.501371
99.000000,0.504103,0.503112,0.495323,0.486389,0.500496
100.000000,0.503745,0.503965,0.496658,0.487734,0.505318
101.000000,0.502917,0.504163,0.497794,0.488813,0.503488
102.000000,0.503542,0.504521,0.499330,0.490272,0.507037
103.000000,0.503845,0.504599,0.500310,0.491763,0.502885
104.000000,0.503940,0.504021,0.500896,0.493026,0.500970
105.000000,0.502862,0.503303,0.501325,0.494084,0.499930
106.000000,0.500661,0.501789,0.501365,0.494753,0.492485
107.000000,0.498405,0.500973,0.501462,0.495483,0.495755
108.000000,0.498479,0.501162,0.501945,0.496390,0.503252
109.000000,0.499075,0.501507,0.502309,0.497384,0.503950
110.000000,0.498952,0.500907,0.502436,0.498074,0.499316
111.000000,0.499252,0.499957,0.502060,0.498515,0.493984
112.000000,0.499913,0.499159,0.501840,0.499273,0.499063
113.000000,0.498655,0.498567,0.501583,0.499729,0.496961
114.000000,0.497888,0.498481,0.501251,0.500091,0.500114
115.000000,0.499076,0.499014,0.501159,0.500555,0.505259
116.000000,0.501046,0.500149,0.500969,0.500960,0.503833
117.000000,0.498897,0.499405,0.500189,0.500776,0.488317
118.000000,0.496589,0.497622,0.499392,0.500504,0.485421
119.000000,0.492851,0.495369,0.498438,0.499996,0.481423
120.000000,0.488736,0.493906,0.497407,0.499593,0.484686
121.000000,0.485740,0.493393,0.496675,0.499171,0.488854
122.000000,0.486566,0.492732,0.495945,0.498804,0.492448
123.000000,0.488023,0.492306,0.495436,0.498491,0.492705
124.000000,0.491068,0.491959,0.495220,0.498154,0.496645
125.000000,0.493668,0.491202,0.495108,0.497840,0.497688
126.000000,0.495713,0.490727,0.495438,0.497555,0.499078
127.000000,0.497734,0.492150,0.495778,0.497510,0.502554
128.000000,0.500140,0.494082,0.495852,0.497622,0.504737
129.000000,0.502373,0.496720,0.496045,0.497866,0.507809
130.000000,0.504934,0.499301,0.496604,0.498038,0.510492
131.000000,0.508921,0.502317,0.497855,0.498555,0.519011
132.000000,0.512662,0.505198,0.498965,0.499030,0.521260
133.000000,0.516429,0.508285,0.500295,0.499719,0.523575
134.000000,0.519164,0.510768,0.501364,0.500403,0.521480
135.000000,0.521529,0.513231,0.502217,0.501149,0.522318
136.000000,0.522449,0.515685,0.503206,0.502187,0.523612
137.000000,0.522114,0.517388,0.504769,0.502981,0.519584
138.000000,0.521651,0.519040,0.506561,0.503581,0.521260
139.000000,0.521091,0.520127,0.508424,0.504072,0.518680
140.000000,0.520108,0.520818,0.510060,0.504675,0.517405
141.000000,0.519611,0.521030,0.511673,0.505580,0.521127
142.000000,0.520218,0.521166,0.513182,0.506365,0.522620
143.000000,0.520152,0.520901,0.514593,0.507164,0.520929
144.000000,0.521153,0.521122,0.515945,0.507950,0.523685
145.000000,0.522923,0.521516,0.517373,0.508650,0.526254
146.000000,0.524912,0.522262,0.518973,0.509558,0.531072
147.000000,0.527286,0.523752,0.520570,0.511097,0.534490
148.000000,0.530160,0.525156,0.522098,0.512759,0.535298
149.000000,0.531630,0.526392,0.523259,0.514413,0.531035
150.000000,0.532219,0.527571,0.524195,0.515897,0.529198
151.000000,0.532374,0.528643,0.524837,0.517330,0.531851
152.000000,0.531537,0.529411,0.525289,0.518592,0.530300
153.000000,0.530794,0.530477,0.525689,0.519888,0.531586
154.000000,0.531345,0.531488,0.526305,0.521126,0.533791
155.000000,0.531811,0.532015,0.526765,0.522254,0.531528
156.000000,0.530061,0.531218,0.526740,0.523055,0.523097
157.000000,0.528377,0.529957,0.526855,0.523699,0.521885
158.000000,0.525981,0.528388,0.526772,0.524195,0.519606
159.000000,0.523865,0.527605,0.526998,0.524708,0.523208
160.000000,0.522428,0.527120,0.527345,0.525170,0.524347
161.000000,0.523009,0.526535,0.527589,0.525403,0.526001
162.000000,0.524699,0.526538,0.527975,0.525705,0.530333
163.000000,0.526794,0.526387,0.528432,0.525922,0.530080
164.000000,0.525853,0.524859,0.528173,0.525823,0.518504
165.000000,0.525497,0.523963,0.527989,0.525831,0.522568
166.000000,0.525090,0.524050,0.527634,0.525843,0.523966
167.000000,0.523099,0.523899,0.526928,0.525869,0.520378
168.000000,0.521725,0.524259,0.526323,0.525934,0.523208
169.000000,0.523841,0.524847,0.526226,0.526281,0.529088
170.000000,0.525417,0.525457,0.526289,0.526716,0.530447
171.000000,0.527007,0.526049,0.526292,0.527076,0.531917
172.000000,0.530303,0.526701,0.526620,0.527550,0.536856
173.000000,0.533706,0.527715,0.527051,0.528193,0.540223
174.000000,0.535698,0.529770,0.527314,0.528705,0.539047
175.000000,0.537293,0.531355,0.527659,0.529111,0.538422
176.000000,0.538876,0.532942,0.528496,0.529403,0.539833
177.000000,0.539366,0.534834,0.529367,0.529563,0.539304
178.000000,0.539974,0.536840,0.530550,0.529829,0.543266
179.000000,0.541785,0.538742,0.531794,0.530398,0.548102
180.000000,0.543927,0.540610,0.533034,0.531062,0.549131
181.000000,0.545350,0.542113,0.534081,0.531566,0.546948
182.000000,0.546085,0.542725,0.534713,0.531988,0.542979
183.000000,0.546476,0.543225,0.535470,0.532443,0.545221
184.000000,0.545429,0.543607,0.536689,0.532745,0.542869
185.000000,0.545162,0.544545,0.537950,0.533287,0.547793
186.000000,0.545125,0.545238,0.539090,0.534076,0.546764
187.000000,0.545251,0.545668,0.540251,0.534800,0.543607
188.000000,0.546691,0.546584,0.541712,0.535894,0.552424
189.000000,0.548463,0.546946,0.542844,0.536845,0.551725
190.000000,0.548086,0.546624,0.543617,0.537564,0.545912
191.000000,0.548748,0.546937,0.544525,0.538366,0.550072
192.000000,0.549109,0.547180,0.544953,0.538869,0.545412
193.000000,0.545698,0.546195,0.544710,0.539045,0.535372
194.000000,0.541473,0.544968,0.544288,0.539448,0.530598
195.000000,0.540828,0.544457,0.544501,0.540119,0.542685
196.000000,0.540372,0.544560,0.544899,0.540913,0.547793
197.000000,0.541642,0.545375,0.545522,0.541959,0.551762
198.000000,0.544420,0.545059,0.545822,0.542828,0.549263
199.000000,0.549362,0.545417,0.546182,0.543702,0.555305
200.000000,0.552668,0.546748,0.546686,0.544661,0.559219
201.000000,0.556220,0.548296,0.547616,0.545782,0.565551
202.000000,0.559351,0.550496,0.548838,0.546801,0.567418
203.000000,0.563158,0.553789,0.549992,0.547736,0.568300
204.000000,0.565206,0.557284,0.551126,0.548620,0.565543
205.000000,0.567132,0.559900,0.552179,0.549634,0.568851
206.000000,0.568057,0.562138,0.553349,0.550645,0.570174
207.000000,0.568498,0.563925,0.554650,0.551656,0.569623
208.000000,0.569262,0.566210,0.555635,0.552618,0.572118
209.000000,0.570078,0.567642,0.556530,0.553335,0.569623
210.000000,0.569828,0.568480,0.557614,0.553951,0.567601
211.000000,0.569350,0.568703,0.558500,0.554645,0.567785
212.000000,0.569287,0.568892,0.559694,0.555523,0.569307
213.000000,0.568910,0.569086,0.561437,0.556357,0.570233
214.000000,0.568894,0.569486,0.563385,0.557246,0.569545
215.000000,0.567164,0.568496,0.564198,0.557618,0.558950
216.000000,0.567035,0.568192,0.565165,0.558297,0.567138
217.000000,0.566798,0.568042,0.565983,0.559114,0.568123
218.000000,0.566185,0.567547,0.566879,0.559606,0.567168
219.000000,0.566693,0.567794,0.567718,0.560284,0.572085
220.000000,0.569918,0.568541,0.568511,0.561256,0.575076
221.000000,0.571995,0.569515,0.569109,0.562171,0.577524
222.000000,0.572567,0.569682,0.569287,0.563024,0.570982
223.000000,0.573146,0.569666,0.569376,0.564180,0.570064
224.000000,0.572521,0.569607,0.569547,0.565459,0.568961
225.000000,0.572386,0.571152,0.569824,0.566516,0.574400
